Country Code,Series Code,2019 [YR2019]
ASM,SP.POP.1564.TO,..
ASM,SP.POP.2024.FE.5Y,..
ASM,SP.POP.2024.MA.5Y,..
ASM,SP.POP.2529.FE.5Y,..
ASM,SP.POP.2529.MA.5Y,..
ASM,SP.POP.3034.FE.5Y,..
ASM,SP.POP.3034.MA.5Y,..
ASM,SP.POP.3539.FE.5Y,..
ASM,SP.POP.3539.MA.5Y,..
ASM,SP.POP.4044.FE.5Y,..
ASM,SP.POP.4044.MA.5Y,..
ASM,SP.POP.4549.FE.5Y,..
ASM,SP.POP.4549.MA.5Y,..
ASM,SP.POP.5054.FE.5Y,..
ASM,SP.POP.5054.MA.5Y,..
ASM,SP.POP.5559.FE.5Y,..
ASM,SP.POP.5559.MA.5Y,..
ASM,SP.POP.6064.FE.5Y,..
ASM,SP.POP.6064.MA.5Y,..
ASM,SP.POP.65UP.TO.ZS,..
ASM,SP.POP.65UP.FE.IN,..
ASM,SP.POP.65UP.FE.ZS,..
ASM,SP.POP.65UP.MA.IN,..
ASM,SP.POP.65UP.MA.ZS,..
ASM,SP.POP.65UP.TO,..
ASM,SP.POP.6569.FE.5Y,..
ASM,SP.POP.6569.MA.5Y,..
ASM,SP.POP.7074.FE.5Y,..
ASM,SP.POP.7074.MA.5Y,..
ASM,SP.POP.7579.FE.5Y,..
ASM,SP.POP.7579.MA.5Y,..
ASM,SP.POP.80UP.FE.5Y,..
ASM,SP.POP.80UP.MA.5Y,..
ASM,SP.POP.1014.MA.5Y,..
ASM,SP.POP.GROW,..
ASM,SP.POP.TOTL.FE.IN,..
ASM,SP.POP.TOTL.FE.ZS,..
ASM,SP.POP.TOTL.MA.IN,..
ASM,SP.POP.TOTL.MA.ZS,..
ASM,SP.POP.TOTL,56000
ASM,SH.DYN.0514,..
ASM,SP.POP.BRTH.MF,..
ASM,SP.POP.DPND,..
ASM,SP.POP.DPND.OL,..
ASM,SP.POP.DPND.YG,..
ASM,SP.DYN.CBRT.IN,..
ASM,SP.DYN.CDRT.IN,..
ASM,SP.DYN.TFRT.IN,..
ASM,SP.DYN.LE00.FE.IN,..
ASM,SP.DYN.LE00.MA.IN,..
ASM,SP.DYN.LE00.IN,..
ASM,SP.DYN.AMRT.FE,..
ASM,SP.DYN.AMRT.MA,..
ASM,SP.DYN.IMRT.IN,..
ASM,SP.DYN.IMRT.FE.IN,..
ASM,SP.DYN.IMRT.MA.IN,..
ASM,SH.DYN.NMRT,..
ASM,SH.DYN.MORT,..
ASM,SH.DYN.MORT.FE,..
ASM,SH.DYN.MORT.MA,..
ASM,SM.POP.NETM,..
ASM,SH.DTH.0514,..
ASM,SH.DTH.IMRT,..
ASM,SH.DTH.NMRT,..
ASM,SH.DTH.MORT,..
ASM,SP.POP.0004.FE.5Y,..
ASM,SP.RUR.TOTL,7200
ASM,SP.RUR.TOTL.ZS,12.853
ASM,SP.RUR.TOTL.ZG,..
ASM,SP.URB.TOTL,49000
ASM,SP.URB.TOTL.IN.ZS,87.147
ASM,SP.URB.GROW,..
AND,SP.POP.AG00.FE.IN,..
AND,SP.POP.AG00.MA.IN,..
AND,SP.POP.AG01.FE.IN,..
AND,SP.POP.AG01.MA.IN,..
AND,SP.POP.AG02.FE.IN,..
AND,SP.POP.AG02.MA.IN,..
AND,SP.POP.AG03.FE.IN,..
AND,SP.POP.AG03.MA.IN,..
AND,SP.POP.AG04.FE.IN,..
AND,SP.POP.AG04.MA.IN,..
AND,SP.POP.AG05.FE.IN,..
AND,SP.POP.AG05.MA.IN,..
AND,SP.POP.AG06.FE.IN,..
AND,SP.POP.AG06.MA.IN,..
AND,SP.POP.AG07.FE.IN,..
AND,SP.POP.AG07.MA.IN,..
AND,SP.POP.AG08.FE.IN,..
AND,SP.POP.AG08.MA.IN,..
AND,SP.POP.AG09.FE.IN,..
AND,SP.POP.AG09.MA.IN,..
AND,SP.POP.AG10.FE.IN,..
AND,SP.POP.AG10.MA.IN,..
AND,SP.POP.AG11.FE.IN,..
AND,SP.POP.AG11.MA.IN,..
AND,SP.POP.AG12.FE.IN,..
AND,SP.POP.AG12.MA.IN,..
AND,SP.POP.AG13.FE.IN,..
AND,SP.POP.AG13.MA.IN,..
AND,SP.POP.AG14.FE.IN,..
AND,SP.POP.AG14.MA.IN,..
AND,SP.POP.AG15.FE.IN,..
AND,SP.POP.AG15.MA.IN,..
AND,SP.POP.AG16.FE.IN,..
AND,SP.POP.AG16.MA.IN,..
AND,SP.POP.AG17.FE.IN,..
AND,SP.POP.AG17.MA.IN,..
AND,SP.POP.AG18.FE.IN,..
AND,SP.POP.AG18.MA.IN,..
AND,SP.POP.AG19.FE.IN,..
AND,SP.POP.AG19.MA.IN,..
AND,SP.POP.AG20.FE.IN,..
AND,SP.POP.AG20.MA.IN,..
AND,SP.POP.AG21.FE.IN,..
AND,SP.POP.AG21.MA.IN,..
AND,SP.POP.AG22.FE.IN,..
AND,SP.POP.AG22.MA.IN,..
AND,SP.POP.AG23.FE.IN,..
AND,SP.POP.AG23.MA.IN,..
AND,SP.POP.AG24.FE.IN,..
AND,SP.POP.AG24.MA.IN,..
AND,SP.POP.AG25.FE.IN,..
AND,SP.POP.AG25.MA.IN,..
AND,SP.POP.0004.FE,..
AND,SP.POP.0509.FE,..
AND,SP.POP.1014.FE,..
AND,SP.POP.1519.FE,..
AND,SP.POP.2024.FE,..
AND,SP.POP.2529.FE,..
AND,SP.POP.3034.FE,..
AND,SP.POP.3539.FE,..
AND,SP.POP.4044.FE,..
AND,SP.POP.4549.FE,..
AND,SP.POP.5054.FE,..
AND,SP.POP.5559.FE,..
AND,SP.POP.6064.FE,..
AND,SP.POP.6569.FE,..
AND,SP.POP.7074.FE,..
AND,SP.POP.7579.FE,..
AND,SP.POP.80UP.FE,..
AND,SP.POP.0004.MA,..
AND,SP.POP.0509.MA,..
AND,SP.POP.1014.MA,..
AND,SP.POP.1519.MA,..
AND,SP.POP.2024.MA,..
AND,SP.POP.2529.MA,..
AND,SP.POP.3034.MA,..
AND,SP.POP.3539.MA,..
AND,SP.POP.4044.MA,..
AND,SP.POP.4549.MA,..
AND,SP.POP.5054.MA,..
AND,SP.POP.5559.MA,..
AND,SP.POP.6064.MA,..
AND,SP.POP.6569.MA,..
AND,SP.POP.7074.MA,..
AND,SP.POP.7579.MA,..
AND,SP.POP.80UP.MA,..
AND,SP.POP.0004.MA.5Y,..
AND,SP.POP.0014.TO.ZS,..
AND,SP.POP.0014.FE.ZS,..
AND,SP.POP.0014.MA.ZS,..
AND,SP.POP.0014.TO,..
AND,SP.POP.0014.FE.IN,..
AND,SP.POP.0014.MA.IN,..
AND,SP.POP.0509.FE.5Y,..
AND,SP.POP.0509.MA.5Y,..
AND,SP.POP.1014.FE.5Y,..
AND,SP.POP.1519.FE.5Y,..
AND,SP.POP.1519.MA.5Y,..
AND,SP.POP.1564.TO.ZS,..
AND,SP.POP.1564.FE.IN,..
AND,SP.POP.1564.FE.ZS,..
AND,SP.POP.1564.MA.IN,..
AND,SP.POP.1564.MA.ZS,..
AND,SP.POP.1564.TO,..
AND,SP.POP.2024.FE.5Y,..
AND,SP.POP.2024.MA.5Y,..
AND,SP.POP.2529.FE.5Y,..
AND,SP.POP.2529.MA.5Y,..
AND,SP.POP.3034.FE.5Y,..
AND,SP.POP.3034.MA.5Y,..
AND,SP.POP.3539.FE.5Y,..
AND,SP.POP.3539.MA.5Y,..
AND,SP.POP.4044.FE.5Y,..
AND,SP.POP.4044.MA.5Y,..
AND,SP.POP.4549.FE.5Y,..
AND,SP.POP.4549.MA.5Y,..
AND,SP.POP.5054.FE.5Y,..
AND,SP.POP.5054.MA.5Y,..
AND,SP.POP.5559.FE.5Y,..
AND,SP.POP.5559.MA.5Y,..
AND,SP.POP.6064.FE.5Y,..
AND,SP.POP.6064.MA.5Y,..
AND,SP.POP.65UP.TO.ZS,..
AND,SP.POP.65UP.FE.IN,..
AND,SP.POP.65UP.FE.ZS,..
AND,SP.POP.65UP.MA.IN,..
AND,SP.POP.65UP.MA.ZS,..
AND,SP.POP.65UP.TO,..
AND,SP.POP.6569.FE.5Y,..
AND,SP.POP.6569.MA.5Y,..
AND,SP.POP.7074.FE.5Y,..
AND,SP.POP.7074.MA.5Y,..
AND,SP.POP.7579.FE.5Y,..
AND,SP.POP.7579.MA.5Y,..
AND,SP.POP.80UP.FE.5Y,..
AND,SP.POP.80UP.MA.5Y,..
AND,SP.POP.1014.MA.5Y,..
AND,SP.POP.GROW,..
AND,SP.POP.TOTL.FE.IN,..
AND,SP.POP.TOTL.FE.ZS,..
AND,SP.POP.TOTL.MA.IN,..
AND,SP.POP.TOTL.MA.ZS,..
AND,SP.POP.TOTL,77000
AND,SH.DYN.0514,..
AND,SP.POP.BRTH.MF,..
AND,SP.POP.DPND,..
AND,SP.POP.DPND.OL,..
AND,SP.POP.DPND.YG,..
AND,SP.DYN.CBRT.IN,..
AND,SP.DYN.CDRT.IN,..
AND,SP.DYN.TFRT.IN,..
AND,SP.DYN.LE00.FE.IN,..
AND,SP.DYN.LE00.MA.IN,..
AND,SP.DYN.LE00.IN,..
AND,SP.DYN.AMRT.FE,..
AND,SP.DYN.AMRT.MA,..
AND,SP.DYN.IMRT.IN,..
AND,SP.DYN.IMRT.FE.IN,..
AND,SP.DYN.IMRT.MA.IN,..
AND,SH.DYN.NMRT,..
AND,SH.DYN.MORT,..
AND,SH.DYN.MORT.FE,..
AND,SH.DYN.MORT.MA,..
AND,SM.POP.NETM,..
AND,SH.DTH.0514,..
AND,SH.DTH.IMRT,..
AND,SH.DTH.NMRT,..
AND,SH.DTH.MORT,..
AND,SP.POP.0004.FE.5Y,..
AND,SP.RUR.TOTL,9300
AND,SP.RUR.TOTL.ZS,12.016
AND,SP.RUR.TOTL.ZG,..
AND,SP.URB.TOTL,68000
AND,SP.URB.TOTL.IN.ZS,87.984
AND,SP.URB.GROW,..
AGO,SP.POP.AG00.FE.IN,598000
AGO,SP.POP.AG00.MA.IN,604000
AGO,SP.POP.AG01.FE.IN,580000
AGO,SP.POP.AG01.MA.IN,585000
AGO,SP.POP.AG02.FE.IN,563000
AGO,SP.POP.AG02.MA.IN,567000
AGO,SP.POP.AG03.FE.IN,547000
AGO,SP.POP.AG03.MA.IN,550000
AGO,SP.POP.AG04.FE.IN,531000
AGO,SP.POP.AG04.MA.IN,534000
AGO,SP.POP.AG05.FE.IN,517000
AGO,SP.POP.AG05.MA.IN,518000
AGO,SP.POP.AG06.FE.IN,504000
AGO,SP.POP.AG06.MA.IN,503000
AGO,SP.POP.AG07.FE.IN,491000
AGO,SP.POP.AG07.MA.IN,488000
AGO,SP.POP.AG08.FE.IN,478000
AGO,SP.POP.AG08.MA.IN,474000
AGO,SP.POP.AG09.FE.IN,465000
AGO,SP.POP.AG09.MA.IN,459000
AGO,SP.POP.AG10.FE.IN,453000
AGO,SP.POP.AG10.MA.IN,445000
AGO,SP.POP.AG11.FE.IN,439000
AGO,SP.POP.AG11.MA.IN,431000
AGO,SP.POP.AG12.FE.IN,424000
AGO,SP.POP.AG12.MA.IN,415000
AGO,SP.POP.AG13.FE.IN,407000
AGO,SP.POP.AG13.MA.IN,398000
AGO,SP.POP.AG14.FE.IN,391000
AGO,SP.POP.AG14.MA.IN,381000
AGO,SP.POP.AG15.FE.IN,375000
AGO,SP.POP.AG15.MA.IN,365000
AGO,SP.POP.AG16.FE.IN,359000
AGO,SP.POP.AG16.MA.IN,349000
AGO,SP.POP.AG17.FE.IN,345000
AGO,SP.POP.AG17.MA.IN,334000
AGO,SP.POP.AG18.FE.IN,331000
AGO,SP.POP.AG18.MA.IN,320000
AGO,SP.POP.AG19.FE.IN,317000
AGO,SP.POP.AG19.MA.IN,306000
AGO,SP.POP.AG20.FE.IN,304000
AGO,SP.POP.AG20.MA.IN,292000
AGO,SP.POP.AG21.FE.IN,291000
AGO,SP.POP.AG21.MA.IN,280000
AGO,SP.POP.AG22.FE.IN,281000
AGO,SP.POP.AG22.MA.IN,269000
AGO,SP.POP.AG23.FE.IN,271000
AGO,SP.POP.AG23.MA.IN,259000
AGO,SP.POP.AG24.FE.IN,262000
AGO,SP.POP.AG24.MA.IN,250000
AGO,SP.POP.AG25.FE.IN,253000
AGO,SP.POP.AG25.MA.IN,241000
AGO,SP.POP.0004.FE,2820000
AGO,SP.POP.0509.FE,2456000
AGO,SP.POP.1014.FE,2115000
AGO,SP.POP.1519.FE,1727000
AGO,SP.POP.2024.FE,1409000
AGO,SP.POP.2529.FE,1184000
AGO,SP.POP.3034.FE,991000
AGO,SP.POP.3539.FE,814000
AGO,SP.POP.4044.FE,673000
AGO,SP.POP.4549.FE,529000
AGO,SP.POP.5054.FE,418000
AGO,SP.POP.5559.FE,339000
AGO,SP.POP.6064.FE,269000
AGO,SP.POP.6569.FE,203000
AGO,SP.POP.7074.FE,111000
AGO,SP.POP.7579.FE,74000
AGO,SP.POP.80UP.FE,60000
AGO,SP.POP.0004.MA,2840000
AGO,SP.POP.0509.MA,2443000
AGO,SP.POP.1014.MA,2070000
AGO,SP.POP.1519.MA,1675000
AGO,SP.POP.2024.MA,1350000
AGO,SP.POP.2529.MA,1123000
AGO,SP.POP.3034.MA,936000
AGO,SP.POP.3539.MA,766000
AGO,SP.POP.4044.MA,632000
AGO,SP.POP.4549.MA,491000
AGO,SP.POP.5054.MA,382000
AGO,SP.POP.5559.MA,302000
AGO,SP.POP.6064.MA,232000
AGO,SP.POP.6569.MA,169000
AGO,SP.POP.7074.MA,89000
AGO,SP.POP.7579.MA,56000
AGO,SP.POP.80UP.MA,39000
AGO,SP.POP.0004.MA.5Y,18.21192295
AGO,SP.POP.0014.TO.ZS,46.37971967
AGO,SP.POP.0014.FE.ZS,45.6421191
AGO,SP.POP.0014.MA.ZS,47.14549971
AGO,SP.POP.0014.TO,14743000
AGO,SP.POP.0014.FE.IN,7391000
AGO,SP.POP.0014.MA.IN,7352000
AGO,SP.POP.0509.FE.5Y,15.16829171
AGO,SP.POP.0509.MA.5Y,15.66324045
AGO,SP.POP.1014.FE.5Y,13.06084343
AGO,SP.POP.1519.FE.5Y,10.66667301
AGO,SP.POP.1519.MA.5Y,10.73789595
AGO,SP.POP.1564.TO.ZS,51.09761156
AGO,SP.POP.1564.FE.IN,8353000
AGO,SP.POP.1564.FE.ZS,51.58871814
AGO,SP.POP.1564.MA.IN,7889000
AGO,SP.POP.1564.MA.ZS,50.58774367
AGO,SP.POP.1564.TO,16243000
AGO,SP.POP.2024.FE.5Y,8.702743292
AGO,SP.POP.2024.MA.5Y,8.655593113
AGO,SP.POP.2529.FE.5Y,7.310479263
AGO,SP.POP.2529.MA.5Y,7.201655326
AGO,SP.POP.3034.FE.5Y,6.11731566
AGO,SP.POP.3034.MA.5Y,6.002013179
AGO,SP.POP.3539.FE.5Y,5.029102975
AGO,SP.POP.3539.MA.5Y,4.913526786
AGO,SP.POP.4044.FE.5Y,4.15763487
AGO,SP.POP.4044.MA.5Y,4.049390987
AGO,SP.POP.4549.FE.5Y,3.267429501
AGO,SP.POP.4549.MA.5Y,3.150853652
AGO,SP.POP.5054.FE.5Y,2.582407684
AGO,SP.POP.5054.MA.5Y,2.447529803
AGO,SP.POP.5559.FE.5Y,2.093169909
AGO,SP.POP.5559.MA.5Y,1.938515318
AGO,SP.POP.6064.FE.5Y,1.661761979
AGO,SP.POP.6064.MA.5Y,1.490769552
AGO,SP.POP.65UP.TO.ZS,2.522668769
AGO,SP.POP.65UP.FE.IN,448000
AGO,SP.POP.65UP.FE.ZS,2.76916276
AGO,SP.POP.65UP.MA.IN,354000
AGO,SP.POP.65UP.MA.ZS,2.266756626
AGO,SP.POP.65UP.TO,802000
AGO,SP.POP.6569.FE.5Y,1.254149264
AGO,SP.POP.6569.MA.5Y,1.083318147
AGO,SP.POP.7074.FE.5Y,0.68638666
AGO,SP.POP.7074.MA.5Y,0.573059692
AGO,SP.POP.7579.FE.5Y,0.458507178
AGO,SP.POP.7579.MA.5Y,0.359026354
AGO,SP.POP.80UP.FE.5Y,0.370119657
AGO,SP.POP.80UP.MA.5Y,0.251352432
AGO,SP.POP.1014.MA.5Y,13.27033631
AGO,SP.POP.GROW,..
AGO,SP.POP.TOTL.FE.IN,16192000
AGO,SP.POP.TOTL.FE.ZS,50.93919902
AGO,SP.POP.TOTL.MA.IN,15595000
AGO,SP.POP.TOTL.MA.ZS,49.06080098
AGO,SP.POP.TOTL,31788000
AGO,SH.DYN.0514,..
AGO,SP.POP.BRTH.MF,..
AGO,SP.POP.DPND,95.70386353
AGO,SP.POP.DPND.OL,4.936960246
AGO,SP.POP.DPND.YG,90.76690328
AGO,SP.DYN.CBRT.IN,..
AGO,SP.DYN.CDRT.IN,..
AGO,SP.DYN.TFRT.IN,..
AGO,SP.DYN.LE00.FE.IN,..
AGO,SP.DYN.LE00.MA.IN,..
AGO,SP.DYN.LE00.IN,..
AGO,SP.DYN.AMRT.FE,..
AGO,SP.DYN.AMRT.MA,..
AGO,SP.DYN.IMRT.IN,..
AGO,SP.DYN.IMRT.FE.IN,..
AGO,SP.DYN.IMRT.MA.IN,..
AGO,SH.DYN.NMRT,..
AGO,SH.DYN.MORT,..
AGO,SH.DYN.MORT.FE,..
AGO,SH.DYN.MORT.MA,..
AGO,SM.POP.NETM,..
AGO,SH.DTH.0514,..
AGO,SH.DTH.IMRT,..
AGO,SH.DTH.NMRT,..
AGO,SH.DTH.MORT,..
AGO,SP.POP.0004.FE.5Y,17.41298396
AGO,SP.RUR.TOTL,10752000
AGO,SP.RUR.TOTL.ZS,33.823
AGO,SP.RUR.TOTL.ZG,..
AGO,SP.URB.TOTL,21036000
AGO,SP.URB.TOTL.IN.ZS,66.177
AGO,SP.URB.GROW,..
ATG,SP.POP.AG00.FE.IN,800
ATG,SP.POP.AG00.MA.IN,800
ATG,SP.POP.AG01.FE.IN,800
ATG,SP.POP.AG01.MA.IN,800
ATG,SP.POP.AG02.FE.IN,800
ATG,SP.POP.AG02.MA.IN,800
ATG,SP.POP.AG03.FE.IN,800
ATG,SP.POP.AG03.MA.IN,800
ATG,SP.POP.AG04.FE.IN,800
ATG,SP.POP.AG04.MA.IN,800
ATG,SP.POP.AG05.FE.IN,800
ATG,SP.POP.AG05.MA.IN,800
ATG,SP.POP.AG06.FE.IN,800
ATG,SP.POP.AG06.MA.IN,800
ATG,SP.POP.AG07.FE.IN,800
ATG,SP.POP.AG07.MA.IN,800
ATG,SP.POP.AG08.FE.IN,800
ATG,SP.POP.AG08.MA.IN,800
ATG,SP.POP.AG09.FE.IN,800
ATG,SP.POP.AG09.MA.IN,800
ATG,SP.POP.AG10.FE.IN,800
ATG,SP.POP.AG10.MA.IN,800
ATG,SP.POP.AG11.FE.IN,800
ATG,SP.POP.AG11.MA.IN,800
ATG,SP.POP.AG12.FE.IN,800
ATG,SP.POP.AG12.MA.IN,800
ATG,SP.POP.AG13.FE.IN,800
ATG,SP.POP.AG13.MA.IN,800
ATG,SP.POP.AG14.FE.IN,800
ATG,SP.POP.AG14.MA.IN,800
ATG,SP.POP.AG15.FE.IN,800
ATG,SP.POP.AG15.MA.IN,800
ATG,SP.POP.AG16.FE.IN,800
ATG,SP.POP.AG16.MA.IN,800
ATG,SP.POP.AG17.FE.IN,800
ATG,SP.POP.AG17.MA.IN,800
ATG,SP.POP.AG18.FE.IN,800
ATG,SP.POP.AG18.MA.IN,900
ATG,SP.POP.AG19.FE.IN,900
ATG,SP.POP.AG19.MA.IN,900
ATG,SP.POP.AG20.FE.IN,900
ATG,SP.POP.AG20.MA.IN,900
ATG,SP.POP.AG21.FE.IN,900
ATG,SP.POP.AG21.MA.IN,900
ATG,SP.POP.AG22.FE.IN,900
ATG,SP.POP.AG22.MA.IN,900
ATG,SP.POP.AG23.FE.IN,900
ATG,SP.POP.AG23.MA.IN,800
ATG,SP.POP.AG24.FE.IN,900
ATG,SP.POP.AG24.MA.IN,800
ATG,SP.POP.AG25.FE.IN,900
ATG,SP.POP.AG25.MA.IN,800
ATG,SP.POP.0004.FE,4000
ATG,SP.POP.0509.FE,4000
ATG,SP.POP.1014.FE,4100
ATG,SP.POP.1519.FE,4200
ATG,SP.POP.2024.FE,4300
ATG,SP.POP.2529.FE,4200
ATG,SP.POP.3034.FE,3900
ATG,SP.POP.3539.FE,3600
ATG,SP.POP.4044.FE,3200
ATG,SP.POP.4549.FE,4200
ATG,SP.POP.5054.FE,4500
ATG,SP.POP.5559.FE,3100
ATG,SP.POP.6064.FE,2300
ATG,SP.POP.6569.FE,1600
ATG,SP.POP.7074.FE,900
ATG,SP.POP.7579.FE,900
ATG,SP.POP.80UP.FE,1000
ATG,SP.POP.0004.MA,4100
ATG,SP.POP.0509.MA,4000
ATG,SP.POP.1014.MA,4100
ATG,SP.POP.1519.MA,4200
ATG,SP.POP.2024.MA,4300
ATG,SP.POP.2529.MA,3900
ATG,SP.POP.3034.MA,3500
ATG,SP.POP.3539.MA,3300
ATG,SP.POP.4044.MA,2900
ATG,SP.POP.4549.MA,3600
ATG,SP.POP.5054.MA,3900
ATG,SP.POP.5559.MA,2700
ATG,SP.POP.6064.MA,2100
ATG,SP.POP.6569.MA,1400
ATG,SP.POP.7074.MA,700
ATG,SP.POP.7579.MA,600
ATG,SP.POP.80UP.MA,600
ATG,SP.POP.0004.MA.5Y,8.150119031
ATG,SP.POP.0014.TO.ZS,23.29848968
ATG,SP.POP.0014.FE.ZS,22.32593387
ATG,SP.POP.0014.MA.ZS,24.36433473
ATG,SP.POP.0014.TO,24000
ATG,SP.POP.0014.FE.IN,12000
ATG,SP.POP.0014.MA.IN,12000
ATG,SP.POP.0509.FE.5Y,7.374822099
ATG,SP.POP.0509.MA.5Y,8.058095105
ATG,SP.POP.1014.FE.5Y,7.5152949
ATG,SP.POP.1519.FE.5Y,7.798088831
ATG,SP.POP.1519.MA.5Y,8.500210055
ATG,SP.POP.1564.TO.ZS,69.24022905
ATG,SP.POP.1564.FE.IN,38000
ATG,SP.POP.1564.FE.ZS,69.54512689
ATG,SP.POP.1564.MA.IN,34000
ATG,SP.POP.1564.MA.ZS,68.90391502
ATG,SP.POP.1564.TO,72000
ATG,SP.POP.2024.FE.5Y,7.91453339
ATG,SP.POP.2024.MA.5Y,8.618240743
ATG,SP.POP.2529.FE.5Y,7.825813726
ATG,SP.POP.2529.MA.5Y,7.754016044
ATG,SP.POP.3034.FE.5Y,7.254680886
ATG,SP.POP.3034.MA.5Y,7.09584492
ATG,SP.POP.3539.FE.5Y,6.700182984
ATG,SP.POP.3539.MA.5Y,6.671734651
ATG,SP.POP.4044.FE.5Y,5.977487385
ATG,SP.POP.4044.MA.5Y,5.785504231
ATG,SP.POP.4549.FE.5Y,7.836903684
ATG,SP.POP.4549.MA.5Y,7.135855322
ATG,SP.POP.5054.FE.5Y,8.269412047
ATG,SP.POP.5054.MA.5Y,7.718006682
ATG,SP.POP.5559.FE.5Y,5.694693455
ATG,SP.POP.5559.MA.5Y,5.373397083
ATG,SP.POP.6064.FE.5Y,4.273330499
ATG,SP.POP.6064.MA.5Y,4.251105287
ATG,SP.POP.65UP.TO.ZS,7.461281273
ATG,SP.POP.65UP.FE.IN,4400
ATG,SP.POP.65UP.FE.ZS,8.128939246
ATG,SP.POP.65UP.MA.IN,3400
ATG,SP.POP.65UP.MA.ZS,6.731750255
ATG,SP.POP.65UP.TO,7800
ATG,SP.POP.6569.FE.5Y,2.864905828
ATG,SP.POP.6569.MA.5Y,2.884750035
ATG,SP.POP.7074.FE.5Y,1.648707096
ATG,SP.POP.7074.MA.5Y,1.47638386
ATG,SP.POP.7579.FE.5Y,1.676431991
ATG,SP.POP.7579.MA.5Y,1.18030688
ATG,SP.POP.80UP.FE.5Y,1.938894331
ATG,SP.POP.80UP.MA.5Y,1.19030948
ATG,SP.POP.1014.MA.5Y,8.156120591
ATG,SP.POP.GROW,..
ATG,SP.POP.TOTL.FE.IN,54000
ATG,SP.POP.TOTL.FE.ZS,51.97713517
ATG,SP.POP.TOTL.MA.IN,50000
ATG,SP.POP.TOTL.MA.ZS,48.02286483
ATG,SP.POP.TOTL,104000
ATG,SH.DYN.0514,..
ATG,SP.POP.BRTH.MF,..
ATG,SP.POP.DPND,44.42471
ATG,SP.POP.DPND.OL,10.77593384
ATG,SP.POP.DPND.YG,33.64877616
ATG,SP.DYN.CBRT.IN,..
ATG,SP.DYN.CDRT.IN,..
ATG,SP.DYN.TFRT.IN,..
ATG,SP.DYN.LE00.FE.IN,..
ATG,SP.DYN.LE00.MA.IN,..
ATG,SP.DYN.LE00.IN,..
ATG,SP.DYN.AMRT.FE,..
ATG,SP.DYN.AMRT.MA,..
ATG,SP.DYN.IMRT.IN,..
ATG,SP.DYN.IMRT.FE.IN,..
ATG,SP.DYN.IMRT.MA.IN,..
ATG,SH.DYN.NMRT,..
ATG,SH.DYN.MORT,..
ATG,SH.DYN.MORT.FE,..
ATG,SH.DYN.MORT.MA,..
ATG,SM.POP.NETM,..
ATG,SH.DTH.0514,..
ATG,SH.DTH.IMRT,..
ATG,SH.DTH.NMRT,..
ATG,SH.DTH.MORT,..
ATG,SP.POP.0004.FE.5Y,7.435816868
ATG,SP.RUR.TOTL,79000
ATG,SP.RUR.TOTL.ZS,75.494
ATG,SP.RUR.TOTL.ZG,..
ATG,SP.URB.TOTL,26000
ATG,SP.URB.TOTL.IN.ZS,24.506
ATG,SP.URB.GROW,..
ARB,SP.POP.AG00.FE.IN,..
ARB,SP.POP.AG00.MA.IN,..
ARB,SP.POP.AG01.FE.IN,..
ARB,SP.POP.AG01.MA.IN,..
ARB,SP.POP.AG02.FE.IN,..
ARB,SP.POP.AG02.MA.IN,..
ARB,SP.POP.AG03.FE.IN,..
ARB,SP.POP.AG03.MA.IN,..
ARB,SP.POP.AG04.FE.IN,..
ARB,SP.POP.AG04.MA.IN,..
ARB,SP.POP.AG05.FE.IN,..
ARB,SP.POP.AG05.MA.IN,..
ARB,SP.POP.AG06.FE.IN,..
ARB,SP.POP.AG06.MA.IN,..
ARB,SP.POP.AG07.FE.IN,..
ARB,SP.POP.AG07.MA.IN,..
ARB,SP.POP.AG08.FE.IN,..
ARB,SP.POP.AG08.MA.IN,..
ARB,SP.POP.AG09.FE.IN,..
ARB,SP.POP.AG09.MA.IN,..
ARB,SP.POP.AG10.FE.IN,..
ARB,SP.POP.AG10.MA.IN,..
ARB,SP.POP.AG11.FE.IN,..
ARB,SP.POP.AG11.MA.IN,..
ARB,SP.POP.AG12.FE.IN,..
ARB,SP.POP.AG12.MA.IN,..
ARB,SP.POP.AG13.FE.IN,..
ARB,SP.POP.AG13.MA.IN,..
ARB,SP.POP.AG14.FE.IN,..
ARB,SP.POP.AG14.MA.IN,..
ARB,SP.POP.AG15.FE.IN,..
ARB,SP.POP.AG15.MA.IN,..
ARB,SP.POP.AG16.FE.IN,..
ARB,SP.POP.AG16.MA.IN,..
ARB,SP.POP.AG17.FE.IN,..
ARB,SP.POP.AG17.MA.IN,..
ARB,SP.POP.AG18.FE.IN,..
ARB,SP.POP.AG18.MA.IN,..
ARB,SP.POP.AG19.FE.IN,..
ARB,SP.POP.AG19.MA.IN,..
ARB,SP.POP.AG20.FE.IN,..
ARB,SP.POP.AG20.MA.IN,..
ARB,SP.POP.AG21.FE.IN,..
ARB,SP.POP.AG21.MA.IN,..
ARB,SP.POP.AG22.FE.IN,..
ARB,SP.POP.AG22.MA.IN,..
ARB,SP.POP.AG23.FE.IN,..
ARB,SP.POP.AG23.MA.IN,..
ARB,SP.POP.AG24.FE.IN,..
ARB,SP.POP.AG24.MA.IN,..
ARB,SP.POP.AG25.FE.IN,..
ARB,SP.POP.AG25.MA.IN,..
ARB,SP.POP.0004.FE,24734000
ARB,SP.POP.0509.FE,23578000
